PWSID,PWSID_URL,ac_address,ac_addressURL,ac_phone1Type,ac_phone1,ac_phone2Type,ac_phone2,ac_email,ac2_address,ac2_addressURL,ac2_phone1Type,ac2_phone1,ac2_phone2Type,ac2_phone2,ac2_email,pl_address,pl_addressURL,pl_phone1Type,pl_phone1,pl_phone2Type,pl_phone2,pl_email,pl2_address,pl2_addressURL,pl2_phone1Type,pl2_phone1,pl2_phone2Type,pl2_phone2,pl2_email,healthDistrictName,healthDistrictPhone,healthDistrictEmail,healthDistrictAddress
CA4900795   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5030&tinwsys_st_code=CA&wsnumber=CA4900795   ,"500 Giuseppe Court, Suite 2

	
	

	
    
    
    

	ROSEVILLE,CA95678","http://maps.google.com/maps?q=500 Giuseppe Court, Suite 2  ROSEVILLE CA 95678",Business,916-772-4918   ,,,,,,,,,,,CA4900795 - STONEGATE MOBILE HOME PARK,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA2702172   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9236&tinwsys_st_code=CA&wsnumber=CA2702172   ,"CARMEL VALLEY,CA93924",http://maps.google.com/maps?q=   CARMEL VALLEY CA 93924,Business,831-659-2245   ,,,,,,,,,,,CA2702172-STONEPINE RESORT WS,,,,,,,,,,,,,,LPA57 - MONTEREY COUNTY,"
   
	
	  
      831-755-4505   
   	 
     
    ",,"1270 Natividad Rd. 

    
    SALINAS 
    CA 93907"
CA4901259   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5385&tinwsys_st_code=CA&wsnumber=CA4901259   ,"7111 HIghway 128

	
	

	
    
    
    

	HEALDSBURG,CA95448",http://maps.google.com/maps?q=7111 HIghway 128  HEALDSBURG CA 95448,Business,707-547-7629   ,,,,,,,,,,,CA4901259 - STONESTREET WINERY,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA3301800   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9803&tinwsys_st_code=CA&wsnumber=CA3301800   ,"10934 MONTEGO DR.

	
	

	
    
    
    

	SAN DIEGO,CA92124",http://maps.google.com/maps?q=10934 MONTEGO DR.  SAN DIEGO CA 92124,Business,858-279-7578   ,,,,,,,,,,,CA3301800-STONEWOOD CANYON ESTATES,,Business,760-564-5465   ,,,mystonewood@gmail.com,,,,,,,,LPA63 - RIVERSIDE COUNTY,"
   
	
	  
      760-863-7570   
   	 
     
    ",www.rivcoeh.org ,"47-950 Arabia St., Ste. A 

    
    INDIO 
    CA 92201"
CA5400552   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6524&tinwsys_st_code=CA&wsnumber=CA5400552   ,"P.O. Box 858

	
	

	
    
    
    

	KINGS CANYON NATIONAL PARK,CA93633",http://maps.google.com/maps?q=P.O. Box 858  KINGS CANYON NATIONAL PARK CA 93633,Business,559-565-3388   EXT. 205  ,,,,,,,,,,,CA5400552-STONEY CREEK LODGE,,,,,,,,,,,,,,DISTRICT 24 - TULARE,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist24@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93704"
CA4500329   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7912&tinwsys_st_code=CA&wsnumber=CA4500329   ,"P O BOX 274

	
	

	
    
    
    

	PALO CEDRO,CA96073",http://maps.google.com/maps?q=P O BOX 274  PALO CEDRO CA 96073,Business,530-474-4063   ,,,,,,,,,,,"CA4500329-STORAGESMITH, LLC DBA LASSEN L",,,,,,,,,,,,,,LPA75 - SHASTA COUNTY,"
   
	
	  
      530-225-5787   
   	 
     
    ",,"1855 Placer St., Ste. 201 

    
    REDDING 
    CA 96001"
CA5000372   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7391&tinwsys_st_code=CA&wsnumber=CA5000372   ,"3519  MCDONALD AVE

	
	

	
    
    
    

	MODESTO,CA95358",http://maps.google.com/maps?q=3519  MCDONALD AVE  MODESTO CA 95358,Business,209-758-7929   ,,,,,,,,,,,CA5000372-STORER TRANSPORTATION,,,,,,,,,,,,,,LPA80 - STANISLAUS COUNTY,"
   
	
	  
      209-525-6700   
   	 
     
    ",rariess@envres.org ,"3800 Cornucopia Way, Ste. C 

    
    MODESTO 
    CA 95358"
CA4090011   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=4111&tinwsys_st_code=CA&wsnumber=CA4090011   ,"3427 MIGUELITO CT.

	
	

	
    
    
    

	SAN LUIS OBISPO,CA93401",http://maps.google.com/maps?q=3427 MIGUELITO CT.  SAN LUIS OBISPO CA 93401,Business,805-541-4509   ,,,,,,,,,,,CA4090011-STRASBAUGH,,,,,,,,,,,,,,DISTRICT 06 - SANTA BARBARA,"
   
	
	  
      805-566-1326   
   	 
     
    ",,"1180 EUGENIA PLACE SUITE 200 

    
    CARPENTERIA 
    CA 93013"
CA4000777   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9496&tinwsys_st_code=CA&wsnumber=CA4000777   ,"825 Buckley Road

	
	

	
    
    
    

	SAN LUIS OBISPO,CA93401",http://maps.google.com/maps?q=825 Buckley Road  SAN LUIS OBISPO CA 93401,Business,805-782-5323   ,,,,,,,,,,,"CA4000777-STRASBAUGH, INC",,,,,,Strasbaugh.com,,,,,,,,LPA70 - SAN LUIS OBISPO COUNTY,"
   
	
	  
      805-781-5544   
   	 
     
    ",lterry@co.slo.ca.us ,"P.O. Box 1489 

    
    SAN LUIS OBISPO 
    CA 93406"
CA1610006   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=1816&tinwsys_st_code=CA&wsnumber=CA1610006   ,"105 S DOUTY ST.

	
	

	
    
    
    

	HANFORD,CA93230",http://maps.google.com/maps?q=105 S DOUTY ST.  HANFORD CA 93230,Business,559-587-3080   ,,,,,,,,,,,CA1610006-STRATFORD PUD,,,,,,,,,,,,,,DISTRICT 12 - VISALIA,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist12@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93720"
CA5410012   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5942&tinwsys_st_code=CA&wsnumber=CA5410012   ,"P.O. BOX 425

	
	

	
    
    
    

	STRATHMORE,CA93267",http://maps.google.com/maps?q=P.O. BOX 425  STRATHMORE CA 93267,Business,559-568-1613   ,,,,,,,,,,,CA5410012-STRATHMORE PUBLIC UTIL DIST,,,,,,,,,,,,,,DISTRICT 12 - VISALIA,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist12@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93720"
CA5490013   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6010&tinwsys_st_code=CA&wsnumber=CA5490013   ,"P.O. BOX 425

	
	

	
    
    
    

	STRATHMORE,CA93267",http://maps.google.com/maps?q=P.O. BOX 425  STRATHMORE CA 93267,Business,559-568-1613   ,,,,,,,,,,,CA5490013-STRATHMORE PUBLIC UTILITY DIST,,,,,,,,,,,,,,DISTRICT 12 - VISALIA,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist12@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93720"
CA5000474   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7447&tinwsys_st_code=CA&wsnumber=CA5000474   ,"9255  CREEKSIDE LN

	
	

	
    
    
    

	MODESTO,CA95357",http://maps.google.com/maps?q=9255  CREEKSIDE LN  MODESTO CA 95357,Business,209-523-9999   ,,,,,,,,,,,"CA5000474-STRATOS WAY WATER COMPANY, INC",,,,,,,,,,,,,,LPA80 - STANISLAUS COUNTY,"
   
	
	  
      209-525-6700   
   	 
     
    ",rariess@envres.org ,"3800 Cornucopia Way, Ste. C 

    
    MODESTO 
    CA 95358"
CA3600301   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=10221&tinwsys_st_code=CA&wsnumber=CA3600301   ,"PO Box 2218

	
	

	
    
    
    

	BLUE JAY,CA92317",http://maps.google.com/maps?q=PO Box 2218  BLUE JAY CA 92317,Business,909-337-4612   ,,,,,,,,,,,CA3600301-STRAWBERRY LODGE MWC,,,,,,,,,,,,,,LPA66 - SAN BERNARDINO COUNTY,"
   
	
	  
      800-442-2283   
   	 
     
    ",EHS.CustomerService@dph.sbcounty.gov ,"385 N. Arrowhead Ave., Second Floor 

    
    SAN BERNARDINO 
    CA 92415"
CA2700766   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9252&tinwsys_st_code=CA&wsnumber=CA2700766   ,"ROYAL OAKS,CA95076",http://maps.google.com/maps?q=   ROYAL OAKS CA 95076,Business,831-663-5259   ,,,,,,,,,,,CA2700766-STRAWBERRY RD WS #06,,,,,,,,,,,,,,LPA57 - MONTEREY COUNTY,"
   
	
	  
      831-755-4505   
   	 
     
    ",,"1270 Natividad Rd. 

    
    SALINAS 
    CA 93907"
CA2900626   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8648&tinwsys_st_code=CA&wsnumber=CA2900626   ,"10074 STREETER RD.

	
	

	
    
    
    

	AUBURN,CA95602",http://maps.google.com/maps?q=10074 STREETER RD.  AUBURN CA 95602,Business,530-268-2112   ,,,,,,,,,,,CA2900626-STREETER PLAZA INDUSTRIAL PARK,,,,,,,,,,,,,,LPA59 - NEVADA COUNTY,"
   
	
	  
      530-265-1222   
   	 
     
    ",env.health@co.nevada.ca.us ,"950 Maidu Ave., Ste. 170 

    
    NEVADA CITY 
    CA 95959"
CA5602117   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6108&tinwsys_st_code=CA&wsnumber=CA5602117   ,"4952 Joan Way

	
	

	
    
    
    

	OXNARD,CA93036",http://maps.google.com/maps?q=4952 Joan Way  OXNARD CA 93036,Business,805-443-6263   ,,,,,,,,,,,CA5602117-STRICKLAND ACRES,,Business,805-647-1569   ,,,www.stricklandwater.com,,,,,,,,DISTRICT 06 - SANTA BARBARA,"
   
	
	  
      805-566-1326   
   	 
     
    ",,"1180 EUGENIA PLACE SUITE 200 

    
    CARPENTERIA 
    CA 93013"
CA4901362   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5477&tinwsys_st_code=CA&wsnumber=CA4901362   ,"Mailing: P.O. Box 7347

	
	

	
    
    
    

	SANTA ROSA,CA95407",http://maps.google.com/maps?q=Mailing: P.O. Box 7347  SANTA ROSA CA 95407,Business,707-528-3377   ,,,,,,,,,,,CA4901362-STRIPE N SEAL,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA2700772   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9169&tinwsys_st_code=CA&wsnumber=CA2700772   ,"12901 TRIPOLI CT

	
	

	
    
    
    

	LOS ALTOS HILLS,CA94022",http://maps.google.com/maps?q=12901 TRIPOLI CT  LOS ALTOS HILLS CA 94022,Business,650-948-4274   ,,,,,,,,,,,CA2700772-STRUVE RD WS #02,,Business,831-726-6675   ,,,mosslandingpark@gmail.com,,,,,,,,LPA57 - MONTEREY COUNTY,"
   
	
	  
      831-755-4505   
   	 
     
    ",,"1270 Natividad Rd. 

    
    SALINAS 
    CA 93907"
CA3400465   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=14588&tinwsys_st_code=CA&wsnumber=CA3400465   ,"50 FULLERTON CT

	
	

	
    
    
    

	SACRAMENTO,CA95825",http://maps.google.com/maps?q=50 FULLERTON CT  SACRAMENTO CA 95825,Business,916-359-2002   ,,,,,,,,,,,,,,,,,,,,,,,,,LPA64 - SACRAMENTO COUNTY,"
   
	
	  
      916-875-8550   
   	 
     
    ",EMDInfo@saccounty.net ,"10590 Armstrong Ave 

    
    MATHER 
    CA 95655"
CA4901343   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5458&tinwsys_st_code=CA&wsnumber=CA4901343   ,"244 Center Street

	
	

	
    
    
    

	HEALDSBURG,CA95448",http://maps.google.com/maps?q=244 Center Street  HEALDSBURG CA 95448,Business,707-433-8980   ,,,,,,,,,,,CA4901343 - STUHLMULLER VINEYARDS,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA0901244   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8567&tinwsys_st_code=CA&wsnumber=CA0901244   ,"292 SUMMERSET DR

	
	

	
    
    
    

	HOLLISTER,CA95023",http://maps.google.com/maps?q=292 SUMMERSET DR  HOLLISTER CA 95023,Business,831-801-5826   ,,,,,,,,,,,CA0901244-STUMPY MEADOWS CAMPGROUND,,,,,,,,,,,,,,LPA39 - EL DORADO COUNTY,"
   
	
	  
      530-621-5300   
   	 
     
    ",,"2850 Fairlane Court 

    Building C,

    PLACERVILLE 
    CA 95667"
CA5401004   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6581&tinwsys_st_code=CA&wsnumber=CA5401004   ,"P.O. BOX 1180

	
	

	
    
    
    

	DELANO,CA93215",http://maps.google.com/maps?q=P.O. BOX 1180  DELANO CA 93215,Business,661-725-4957   ,,,,,,,,,,,CA5401004-STYROTEK,,Business,661-725-4957   ,,,,,,,,,,,DISTRICT 24 - TULARE,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist24@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93704"
CA3901164   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6449&tinwsys_st_code=CA&wsnumber=CA3901164   ,"630 W. Colony Rd.

	
	

	
    
    
    

	RIPON,CA95366",http://maps.google.com/maps?q=630 W. Colony Rd.  RIPON CA 95366,,,,,,,,,,,,,CA3901164-JIMCO TRUCK PLAZA WATER SYSTEM,,,,,,,,,,,,,,LPA69 - SAN JOAQUIN COUNTY,"
   
	
	  
      209-468-0343   
   	 
     
    ",aellsaesser@sjcehd.com ,"1868 East Hazelton Ave 

    
    STOCKTON 
    CA 95205"
CA1995016   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=13763&tinwsys_st_code=CA&wsnumber=CA1995016   ,"1325 N. GRAND AVENUE, #100

	
	

	
    
    
    

	COVINA,CA91724","http://maps.google.com/maps?q=1325 N. GRAND AVENUE, #100  COVINA CA 91724",Business,626-543-2575   ,,,,,,,,,,,,,,,,,,,,,,,,,DISTRICT 07 - HOLLYWOOD,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA1910200   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2617&tinwsys_st_code=CA&wsnumber=CA1910200   ,"1325 N. GRAND AVENUE, #100

	
	

	
    
    
    

	COVINA,CA91724","http://maps.google.com/maps?q=1325 N. GRAND AVENUE, #100  COVINA CA 91724",Business,626-543-2575   ,,,,,,,,,,,CA1910200-SUBURBAN WATER SYSTEMS-COVINA,,,,,,,,,,,,,,DISTRICT 07 - HOLLYWOOD,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA1910046   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2525&tinwsys_st_code=CA&wsnumber=CA1910046   ,"1325 N. GRAND AVENUE, #100

	
	

	
    
    
    

	COVINA,CA91724","http://maps.google.com/maps?q=1325 N. GRAND AVENUE, #100  COVINA CA 91724",Business,626-543-2575   ,,,,,,,,,,,CA1910046-SUBURBAN WATER SYSTEMS-GLENDOR,,,,,,,,,,,,,,DISTRICT 07 - HOLLYWOOD,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA1910059   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2536&tinwsys_st_code=CA&wsnumber=CA1910059   ,"1325 N. GRAND AVENUE, #100

	
	

	
    
    
    

	COVINA,CA91724","http://maps.google.com/maps?q=1325 N. GRAND AVENUE, #100  COVINA CA 91724",Business,626-543-2575   ,,,,,,,,,,,CA1910059-SUBURBAN WATER SYSTEMS-LA MIRA,,,,,,,,,,,,,,DISTRICT 07 - HOLLYWOOD,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA1910205   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2620&tinwsys_st_code=CA&wsnumber=CA1910205   ,"1325 N. GRAND AVENUE, #100

	
	

	
    
    
    

	COVINA,CA91724","http://maps.google.com/maps?q=1325 N. GRAND AVENUE, #100  COVINA CA 91724",Business,626-543-2575   ,,,,,,,,,,,CA1910205-SUBURBAN WATER SYSTEMS-SAN JOS,,,,,,,,,,,,,,DISTRICT 07 - HOLLYWOOD,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA1910174   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2607&tinwsys_st_code=CA&wsnumber=CA1910174   ,"1325 N. GRAND AVENUE, #100

	
	

	
    
    
    

	COVINA,CA91724","http://maps.google.com/maps?q=1325 N. GRAND AVENUE, #100  COVINA CA 91724",Business,626-543-2575   ,,,,,,,,,,,CA1910174-SUBURBAN WATER SYSTEMS-WHITTIE,,,,,,,,,,,,,,DISTRICT 07 - HOLLYWOOD,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA3400466   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=14605&tinwsys_st_code=CA&wsnumber=CA3400466   ,"4358 Malana Way

	
	

	
    
    
    

	RANCHO CORDOVA,CA95742",http://maps.google.com/maps?q=4358 Malana Way  RANCHO CORDOVA CA 95742,Business,916-869-7212   ,,,,,,,,,,,,,,,,,,,,,,,,,LPA64 - SACRAMENTO COUNTY,"
   
	
	  
      916-875-8550   
   	 
     
    ",EMDInfo@saccounty.net ,"10590 Armstrong Ave 

    
    MATHER 
    CA 95655"
CA3901324   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7273&tinwsys_st_code=CA&wsnumber=CA3901324   ,"PO BOX 567

	
	

	
    
    
    

	STOCKTON,CA95201",http://maps.google.com/maps?q=PO BOX 567  STOCKTON CA 95201,,,,,,,,,,,,,CA3901324-SUBWAY SANDWICHES WATER SYS,,,,,,,,,,,,,,LPA69 - SAN JOAQUIN COUNTY,"
   
	
	  
      209-468-0343   
   	 
     
    ",aellsaesser@sjcehd.com ,"1868 East Hazelton Ave 

    
    STOCKTON 
    CA 95205"
CA5400984   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6575&tinwsys_st_code=CA&wsnumber=CA5400984   ,"28420 HWY 190

	
	

	
    
    
    

	PORTERVILLE,CA93257",http://maps.google.com/maps?q=28420 HWY 190  PORTERVILLE CA 93257,Business,559-784-2235   ,,,,,,,,,,,CA5400984-SUCCESS MARKET,,,,,,,,,,,,,,DISTRICT 24 - TULARE,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist24@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93704"
CA3790119   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=14930&tinwsys_st_code=CA&wsnumber=CA3790119   ,"5465 Morehouse Drive Suite 260

	
	

	
    
    
    

	SAN DIEGO,CA92121",http://maps.google.com/maps?q=5465 Morehouse Drive Suite 260  SAN DIEGO CA 92121,Business,858-220-7226   ,,,,,,,,,,,,,,,,,,,,,,,,,DISTRICT 14 - SAN DIEGO,"
   
	
	  
      619-525-4159   
   	 
     
    ",,"1350 FRONT STREET ROOM 2050 

    
    SAN DIEGO 
    CA 92101"
CA0707592   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8911&tinwsys_st_code=CA&wsnumber=CA0707592   ,"PO BOX 1440

	
	

	
    
    
    

	BETHEL ISLAND,CA94511",http://maps.google.com/maps?q=PO BOX 1440  BETHEL ISLAND CA 94511,Business,925-684-9075   ,,,,,,,,,,,CA0707592-SUGAR BARGE MARINA,,,,,,,,,,,,,,LPA37 - CONTRA COSTA COUNTY,"
   
	
	  
      925-692-2537   
   	 
     
    ",timothy.ellsworth@hsd.cccounty.us ,"2120 Diamond Blvd., Ste. 200 

    
    CONCORD 
    CA 94521"
CA2000533   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7067&tinwsys_st_code=CA&wsnumber=CA2000533   ,"PO BOX 1334

	
	

	
    
    
    

	OAKHURST,CA93644",http://maps.google.com/maps?q=PO BOX 1334  OAKHURST CA 93644,Business,559-314-4596   ,,,,,,,,,,,CA2000533-SUGAR PINE HOMEOWNERS ASSOC,,,,,,,,,,,,,,LPA50 - MADERA COUNTY,"
   
	
	  
      559-675-7823   
   	 
     
    ",,"200 W. 4th Street, Ste. 3100 

    
    MADERA 
    CA 93637"
CA5500115   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6982&tinwsys_st_code=CA&wsnumber=CA5500115   ,"P. O. BOX 1400

	
	

	
    
    
    

	TWAIN HARTE,CA95383",http://maps.google.com/maps?q=P. O. BOX 1400  TWAIN HARTE CA 95383,Business,209-586-4631   ,,,,,,,,,,,CA5500115-SUGAR PINE RV RESORT,,,,,,,,,,,,,,DISTRICT 11 - MERCED,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist11@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93720"
CA3301648   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9817&tinwsys_st_code=CA&wsnumber=CA3301648   ,"70-111 HWY 74

	
	

	
    
    
    

	MOUNTAIN CENTER,CA92561",http://maps.google.com/maps?q=70-111 HWY 74  MOUNTAIN CENTER CA 92561,,,,,,,,,,,,,CA3301648-SUGARLOAF CAFE,,,,,,,,,,,,,,LPA63 - RIVERSIDE COUNTY,"
   
	
	  
      760-863-7570   
   	 
     
    ",www.rivcoeh.org ,"47-950 Arabia St., Ste. A 

    
    INDIO 
    CA 92201"
CA4500184   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7964&tinwsys_st_code=CA&wsnumber=CA4500184   ,"19667 LAKESHORE DR

	
	

	
    
    
    

	LAKEHEAD,CA96051",http://maps.google.com/maps?q=19667 LAKESHORE DR  LAKEHEAD CA 96051,Business,530-238-2448   ,,,,,,,,,,,CA4500184-SUGARLOAF COTTAGES,,,,,,,,,,,,,,LPA75 - SHASTA COUNTY,"
   
	
	  
      530-225-5787   
   	 
     
    ",,"1855 Placer St., Ste. 201 

    
    REDDING 
    CA 96001"
CA5400722   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6464&tinwsys_st_code=CA&wsnumber=CA5400722   ,"P.O. BOX 303

	
	

	
    
    
    

	POSEY,CA93260",http://maps.google.com/maps?q=P.O. BOX 303  POSEY CA 93260,Business,661-332-4544   ,,,,,,,,,,,CA5400722-SUGARLOAF MUTUAL WATER CO,,,,,,,,,,,,,,DISTRICT 24 - TULARE,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist24@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93704"
CA5400543   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=11309&tinwsys_st_code=CA&wsnumber=CA5400543   ,"2512 MCCURDY DR

	
	

	
    
    
    

	BAKERSFIELD,CA93306",http://maps.google.com/maps?q=2512 MCCURDY DR  BAKERSFIELD CA 93306,Business,661-871-5244   ,,,,,,,,,,,CA5400543-SUGARLOAF VILLAGE MWC,,,,,,,,,,,,,,DISTRICT 24 - TULARE,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist24@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93704"
CA4901440   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=14751&tinwsys_st_code=CA&wsnumber=CA4901440   ,"241-B Center Street

	
	

	
    
    
    

	HEALDSBURG,CA95448",http://maps.google.com/maps?q=241-B Center Street  HEALDSBURG CA 95448,Business,312-560-2885   ,,,,,,,,,,,CA4901440 - SUGARLOAF WATER SYSTEM,,Business,312-560-2885   ,,,reynosovineyards@gmail.com,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA4810005   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=4831&tinwsys_st_code=CA&wsnumber=CA4810005   ,"810 VACA VALLEY PKWY STE 201

	
	

	
    
    
    

	VACAVILLE,CA95688-8834",http://maps.google.com/maps?q=810 VACA VALLEY PKWY STE 201  VACAVILLE CA 95688-8834,Business,707-455-4009   ,,,,,,,,,,,CA4810005-SUISUN-SOLANO WATER AUTHORITY,,,,,,,,,,,,,,DISTRICT 04 - SAN FRANCISCO,"
   
	
	  
      510-620-3474   
   	 
     
    ",,"850 MARINA BAY PARKWAY BLDG. P, SECOND F 

    
    RICHMOND 
    CA 94804-6403"
